country,player,position,club,age,jersey_number,squad_status,announcement_date,group,confederation,is_final_squad
México,"( 1995-10-07 ) October 7, 1995 (Aged 30)",Delantero,Unknown,26,50,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-11-11 ) November 11, 1995 (Aged 30)",Delantero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-11-20 ) November 20, 1995 (Aged 30)",Delantero,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-19 ) December 19, 1995 (Aged 30)",Delantero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-30 ) December 30, 1995 (Aged 30)",Delantero,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-10 ) January 10, 1996 (Aged 30)",Delantero,Unknown,26,61,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-19 ) January 19, 1996 (Aged 30)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-24 ) January 24, 1996 (Aged 30)",Delantero,Unknown,26,52,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-03-04 ) March 4, 1996 (Aged 30)",Delantero,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-03-16 ) March 16, 1996 (Aged 30)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-03-22 ) March 22, 1996 (Aged 30)",Delantero,Unknown,26,93,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-25 ) April 25, 1996 (Aged 30)",Delantero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-05-08 ) May 8, 1996 (Aged 30)",Delantero,Club Africain,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-06-02 ) June 2, 1996 (Aged 30)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-06-09 ) June 9, 1996 (Aged 30)",Delantero,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-07-11 ) July 11, 1996 (Aged 29)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-07-13 ) July 13, 1996 (Aged 29)",Delantero,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-07-19 ) July 19, 1996 (Aged 29)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-07-24 ) July 24, 1996 (Aged 29)",Delantero,Unknown,26,33,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-07-26 ) July 26, 1996 (Aged 29)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-13 ) August 13, 1996 (Aged 29)",Delantero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-08-19 ) August 19, 1996 (Aged 29)",Delantero,Unknown,26,55,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-09-03 ) September 3, 1996 (Aged 29)",Delantero,Newcastle United,26,36,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-11-18 ) November 18, 1996 (Aged 29)",Delantero,Unknown,26,39,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-11-25 ) November 25, 1996 (Aged 29)",Delantero,Toronto Fc,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-11-29 ) November 29, 1996 (Aged 29)",Delantero,Unknown,26,33,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-27 ) December 27, 1996 (Aged 29)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-08 ) January 8, 1997 (Aged 29)",Delantero,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-13 ) January 13, 1997 (Aged 29)",Delantero,Unknown,26,72,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-02-14 ) February 14, 1997 (Aged 29)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-24 ) March 24, 1997 (Aged 29)",Delantero,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-04-21 ) April 21, 1997 (Aged 29)",Delantero,Unknown,26,52,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-12 ) May 12, 1997 (Aged 29)",Delantero,Unknown,26,54,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-15 ) May 15, 1997 (Aged 29)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-23 ) May 23, 1997 (Aged 29)",Delantero,Club Brugge,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-06-10 ) June 10, 1997 (Aged 29)",Delantero,Unknown,26,90,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-06-18 ) June 18, 1997 (Aged 28)",Delantero,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-06-28 ) June 28, 1997 (Aged 28)",Delantero,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-07-07 ) July 7, 1997 (Aged 28)",Delantero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-08-06 ) August 6, 1997 (Aged 28)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-08-22 ) August 22, 1997 (Aged 28)",Delantero,Unknown,26,75,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-09-24 ) September 24, 1997 (Aged 28)",Delantero,Unknown,26,29,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-20 ) October 20, 1997 (Aged 28)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-30 ) October 30, 1997 (Aged 28)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-31 ) October 31, 1997 (Aged 28)",Delantero,Unknown,26,70,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-11-25 ) November 25, 1997 (Aged 28)",Delantero,Unknown,26,50,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-12-30 ) December 30, 1997 (Aged 28)",Delantero,Unknown,26,39,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-01-25 ) January 25, 1998 (Aged 28)",Delantero,Unknown,26,42,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-07 ) February 7, 1998 (Aged 28)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-25 ) February 25, 1998 (Aged 28)",Delantero,Unknown,26,83,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-04 ) March 4, 1998 (Aged 28)",Delantero,Fc Dallas,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-25 ) March 25, 1998 (Aged 28)",Delantero,Unknown,26,38,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-03-27 ) March 27, 1998 (Aged 28)",Delantero,Coventry City,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-04-04 ) April 4, 1998 (Aged 28)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-05-07 ) May 7, 1998 (Aged 28)",Delantero,Unknown,26,48,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-04 ) June 4, 1998 (Aged 28)",Delantero,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-14 ) June 14, 1998 (Aged 27)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-06-29 ) June 29, 1998 (Aged 27)",Delantero,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-07-01 ) July 1, 1998 (Aged 27)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-08-05 ) August 5, 1998 (Aged 27)",Delantero,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-08 ) September 8, 1998 (Aged 27)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-18 ) September 18, 1998 (Aged 27)",Delantero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-10-21 ) October 21, 1998 (Aged 27)",Delantero,Unknown,26,51,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-11-13 ) November 13, 1998 (Aged 27)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-11-20 ) November 20, 1998 (Aged 27)",Delantero,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-11-28 ) November 28, 1998 (Aged 27)",Delantero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-12-28 ) December 28, 1998 (Aged 27)",Delantero,Coventry City,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-30 ) January 30, 1999 (Aged 27)",Delantero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-10 ) February 10, 1999 (Aged 27)",Delantero,Unknown,26,29,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-02-15 ) February 15, 1999 (Aged 27)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-03-17 ) March 17, 1999 (Aged 27)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-04-29 ) April 29, 1999 (Aged 27)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-05-27 ) May 27, 1999 (Aged 27)",Delantero,Manchester United,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-06-10 ) June 10, 1999 (Aged 27)",Delantero,Unknown,26,43,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-06-11 ) June 11, 1999 (Aged 27)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-06-27 ) June 27, 1999 (Aged 26)",Delantero,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-03 ) August 3, 1999 (Aged 26)",Delantero,Unknown,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-06 ) August 6, 1999 (Aged 26)",Delantero,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-08-14 ) August 14, 1999 (Aged 26)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-09-13 ) September 13, 1999 (Aged 26)",Delantero,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-09-21 ) September 21, 1999 (Aged 26)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-09-28 ) September 28, 1999 (Aged 26)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-11-10 ) November 10, 1999 (Aged 26)",Delantero,Unknown,26,52,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-12-04 ) December 4, 1999 (Aged 26)",Delantero,Sheffield United,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-12-27 ) December 27, 1999 (Aged 26)",Delantero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-01-07 ) January 7, 2000 (Aged 26)",Delantero,Manchester City,26,34,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-01-14 ) January 14, 2000 (Aged 26)",Delantero,Unknown,26,75,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-01-31 ) January 31, 2000 (Aged 26)",Delantero,Unknown,26,51,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-06 ) February 6, 2000 (Aged 26)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-22 ) February 22, 2000 (Aged 26)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-29 ) February 29, 2000 (Aged 26)",Delantero,Unknown,26,55,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-03-09 ) March 9, 2000 (Aged 26)",Delantero,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-03-23 ) March 23, 2000 (Aged 26)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-03-26 ) March 26, 2000 (Aged 26)",Delantero,Unknown,26,64,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-04-10 ) April 10, 2000 (Aged 26)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-09 ) May 9, 2000 (Aged 26)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-14 ) May 14, 2000 (Aged 26)",Delantero,Unknown,26,68,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-15 ) May 15, 2000 (Aged 26)",Delantero,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-24 ) May 24, 2000 (Aged 26)",Delantero,Leeds United,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-05 ) June 5, 2000 (Aged 26)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-20 ) June 20, 2000 (Aged 25)",Delantero,Unknown,26,70,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-07-12 ) July 12, 2000 (Aged 25)",Delantero,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-07-21 ) July 21, 2000 (Aged 25)",Delantero,Manchester City,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-08-27 ) August 27, 2000 (Aged 25)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-09-14 ) September 14, 2000 (Aged 25)",Delantero,Orlando City,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-09-22 ) September 22, 2000 (Aged 25)",Delantero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-02 ) October 2, 2000 (Aged 25)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-12 ) October 12, 2000 (Aged 25)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-22 ) October 22, 2000 (Aged 25)",Delantero,Leeds United,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-25 ) October 25, 2000 (Aged 25)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-27 ) October 27, 2000 (Aged 25)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-30 ) October 30, 2000 (Aged 25)",Delantero,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-03 ) December 3, 2000 (Aged 25)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-04 ) December 4, 2000 (Aged 25)",Delantero,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-06 ) December 6, 2000 (Aged 25)",Delantero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-19 ) December 19, 2000 (Aged 25)",Delantero,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-01-02 ) January 2, 2001 (Aged 25)",Delantero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-11 ) February 11, 2001 (Aged 25)",Delantero,Fc Dallas,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-24 ) February 24, 2001 (Aged 25)",Delantero,Newcastle United,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-03-10 ) March 10, 2001 (Aged 25)",Delantero,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-12 ) April 12, 2001 (Aged 25)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-18 ) April 18, 2001 (Aged 25)",Delantero,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-23 ) April 23, 2001 (Aged 25)",Delantero,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-04 ) May 4, 2001 (Aged 25)",Delantero,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-05 ) June 5, 2001 (Aged 25)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-18 ) June 18, 2001 (Aged 24)",Delantero,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-20 ) June 20, 2001 (Aged 24)",Delantero,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-26 ) June 26, 2001 (Aged 24)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-01 ) July 1, 2001 (Aged 24)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-03 ) July 3, 2001 (Aged 24)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-07 ) July 7, 2001 (Aged 24)",Delantero,Almere City,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-08 ) July 8, 2001 (Aged 24)",Delantero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-08-25 ) August 25, 2001 (Aged 24)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-09-05 ) September 5, 2001 (Aged 24)",Delantero,Unknown,26,48,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-09-24 ) September 24, 2001 (Aged 24)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-10-22 ) October 22, 2001 (Aged 24)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-10-25 ) October 25, 2001 (Aged 24)",Delantero,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-12-12 ) December 12, 2001 (Aged 24)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-12-17 ) December 17, 2001 (Aged 24)",Delantero,Unknown,26,35,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-12-29 ) December 29, 2001 (Aged 24)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-01-01 ) January 1, 2002 (Aged 24)",Delantero,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-08 ) February 8, 2002 (Aged 24)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-14 ) February 14, 2002 (Aged 24)",Delantero,Newcastle United,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-25 ) February 25, 2002 (Aged 24)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-03-10 ) March 10, 2002 (Aged 24)",Delantero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-03-16 ) March 16, 2002 (Aged 24)",Delantero,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-03-29 ) March 29, 2002 (Aged 24)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-04-27 ) April 27, 2002 (Aged 24)",Delantero,Newcastle United,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-03 ) May 3, 2002 (Aged 24)",Delantero,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-18 ) May 18, 2002 (Aged 24)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-27 ) May 27, 2002 (Aged 24)",Delantero,Manchester City,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-11 ) July 11, 2002 (Aged 23)",Delantero,Manchester United,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-12 ) July 12, 2002 (Aged 23)",Delantero,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-21 ) July 21, 2002 (Aged 23)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-25 ) July 25, 2002 (Aged 23)",Delantero,Unknown,26,41,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-08-19 ) August 19, 2002 (Aged 23)",Delantero,Auckland Fc,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-02 ) September 2, 2002 (Aged 23)",Delantero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-12 ) September 12, 2002 (Aged 23)",Delantero,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-13 ) September 13, 2002 (Aged 23)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-10-17 ) October 17, 2002 (Aged 23)",Delantero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-10-20 ) October 20, 2002 (Aged 23)",Delantero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-12-14 ) December 14, 2002 (Aged 23)",Delantero,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-01-02 ) January 2, 2003 (Aged 23)",Delantero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-01-09 ) January 9, 2003 (Aged 23)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-03-31 ) March 31, 2003 (Aged 23)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-04-15 ) April 15, 2003 (Aged 23)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-04-20 ) April 20, 2003 (Aged 23)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-06-01 ) June 1, 2003 (Aged 23)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-07-11 ) July 11, 2003 (Aged 22)",Delantero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-07-13 ) July 13, 2003 (Aged 22)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-08-17 ) August 17, 2003 (Aged 22)",Delantero,Manchester City,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-08-27 ) August 27, 2003 (Aged 22)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-03 ) October 3, 2003 (Aged 22)",Delantero,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-25 ) October 25, 2003 (Aged 22)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-11-01 ) November 1, 2003 (Aged 22)",Delantero,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-11-11 ) November 11, 2003 (Aged 22)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-12-20 ) December 20, 2003 (Aged 22)",Delantero,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-01-23 ) January 23, 2004 (Aged 22)",Delantero,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-01-31 ) January 31, 2004 (Aged 22)",Delantero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-04-13 ) April 13, 2004 (Aged 22)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-07-01 ) July 1, 2004 (Aged 21)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-08-06 ) August 6, 2004 (Aged 21)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-09-18 ) September 18, 2004 (Aged 21)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-10-23 ) October 23, 2004 (Aged 21)",Delantero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-11-30 ) November 30, 2004 (Aged 21)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-12-14 ) December 14, 2004 (Aged 21)",Delantero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-02-02 ) February 2, 2005 (Aged 21)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-02-03 ) February 3, 2005 (Aged 21)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-02-25 ) February 25, 2005 (Aged 21)",Delantero,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-03-26 ) March 26, 2005 (Aged 21)",Delantero,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-05-04 ) May 4, 2005 (Aged 21)",Delantero,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-05-09 ) May 9, 2005 (Aged 21)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-06-03 ) June 3, 2005 (Aged 21)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-11-22 ) November 22, 2005 (Aged 20)",Delantero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-12-07 ) December 7, 2005 (Aged 20)",Delantero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-01-02 ) January 2, 2006 (Aged 20)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-01-31 ) January 31, 2006 (Aged 20)",Delantero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-02-01 ) February 1, 2006 (Aged 20)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-03-02 ) March 2, 2006 (Aged 20)",Delantero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-07-12 ) July 12, 2006 (Aged 19)",Delantero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-07-21 ) July 21, 2006 (Aged 19)",Delantero,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-08-03 ) August 3, 2006 (Aged 19)",Delantero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-11-14 ) November 14, 2006 (Aged 19)",Delantero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-05-09 ) May 9, 2007 (Aged 19)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-07-13 ) July 13, 2007 (Aged 18)",Delantero,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-08-14 ) August 14, 2007 (Aged 18)",Delantero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-09-17 ) September 17, 2007 (Aged 18)",Delantero,Vancouver Whitecaps Fc,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2008-01-01 ) January 1, 2008 (Aged 18)",Delantero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2008-01-24 ) January 24, 2008 (Aged 18)",Delantero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1985-09-09 ) September 9, 1985 (Aged 40)",Mediocampista,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 1987-12-18 ) December 18, 1987 (Aged 38)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1988-03-29 ) March 29, 1988 (Aged 38)",Mediocampista,Unknown,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-01-12 ) January 12, 1989 (Aged 37)",Mediocampista,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
