date,home_team,away_team,home_score,away_score,tournament,country,city,neutral,confederation,world_cup_cycle
2025-09-08,Mozambique,Botswana,2.0,0.0,FIFA World Cup qualification,Mozambique,Maputo,False,Unknown,2026
2025-09-08,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification,Morocco,Casablanca,True,CAF,2026
2025-09-08,Guinea-Bissau,Djibouti,2.0,0.0,FIFA World Cup qualification,Guinea-Bissau,Bissau,False,Unknown,2026
2025-09-09,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Armenia,Yerevan,False,Unknown,2026
2025-09-09,Tanzania,Niger,0.0,1.0,FIFA World Cup qualification,Tanzania,Unguja,False,Unknown,2026
2025-09-09,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification,Kenya,Nairobi,False,Unknown,2026
2025-09-09,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Gabon,Franceville,False,Unknown,2026
2025-09-09,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification,Kenya,Nairobi,True,Unknown,2026
2025-09-09,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification,Botswana,Francistown,True,Unknown,2026
2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Azerbaijan,Baku,False,Unknown,2026
2025-09-09,France,Iceland,2.0,1.0,FIFA World Cup qualification,France,Paris,False,UEFA,2026
2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Hungary,Budapest,False,Unknown,2026
2025-09-09,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Jamaica,Kingston,False,CONCACAF,2026
2025-09-09,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification,Cyprus,Nicosia,False,Unknown,2026
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Norway,Oslo,False,Unknown,2026
2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Albania,Tirana,False,Unknown,2026
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Serbia,Belgrade,False,Unknown,2026
2025-09-09,Curaçao,Bermuda,3.0,2.0,FIFA World Cup qualification,Curaçao,Willemstad,False,Unknown,2026
2025-09-09,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification,Costa Rica,San José,False,CONCACAF,2026
2025-09-09,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification,Honduras,Tegucigalpa,False,CONCACAF,2026
2025-09-09,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification,Angola,Luanda,False,Unknown,2026
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Bosnia and Herzegovina,Zenica,False,Unknown,2026
2025-09-09,Cape Verde,Cameroon,1.0,0.0,FIFA World Cup qualification,Cape Verde,Praia,False,Unknown,2026
2025-09-09,Benin,Lesotho,4.0,0.0,FIFA World Cup qualification,Ivory Coast,Abidjan,True,CAF,2026
2025-09-09,Singapore,Myanmar,1.0,1.0,Friendly,Singapore,Singapore,False,Unknown,2026
2025-09-09,Estonia,Andorra,0.0,0.0,Friendly,Estonia,Tallinn,False,Unknown,2026
2025-09-09,Jordan,Dominican Republic,3.0,0.0,Friendly,Jordan,Amman,False,Unknown,2026
2025-09-09,Malta,San Marino,3.0,1.0,Friendly,Malta,Ta' Qali,False,Unknown,2026
2025-09-09,Mexico,South Korea,2.0,2.0,Friendly,United States,Nashville,True,CONCACAF,2026
2025-09-09,New Zealand,Australia,1.0,3.0,Soccer Ashes,New Zealand,Auckland,False,OFC,2026
2025-09-09,South Africa,Nigeria,1.0,1.0,FIFA World Cup qualification,South Africa,Bloemfontein,False,CAF,2026
2025-09-09,Sri Lanka,Maldives,1.0,1.0,Friendly,Sri Lanka,Colombo,False,Unknown,2026
2025-09-09,United States,Japan,2.0,0.0,Friendly,United States,Columbus,False,CONCACAF,2026
2025-09-09,Wales,Canada,0.0,1.0,Friendly,Wales,Cardiff,False,Unknown,2026
2025-09-09,Ecuador,Argentina,1.0,0.0,FIFA World Cup qualification,Ecuador,Guayaquil,False,CONMEBOL,2026
2025-09-09,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification,Bolivia,El Alto,False,CONMEBOL,2026
2025-09-09,Venezuela,Colombia,3.0,6.0,FIFA World Cup qualification,Venezuela,Maturín,False,CONMEBOL,2026
2025-09-09,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification,Chile,Santiago,False,CONMEBOL,2026
2025-09-09,Sierra Leone,Ethiopia,2.0,0.0,FIFA World Cup qualification,Liberia,Monrovia,True,Unknown,2026
2025-09-09,Burkina Faso,Egypt,0.0,0.0,FIFA World Cup qualification,Burkina Faso,Ouagadougou,False,Unknown,2026
2025-09-09,Togo,Sudan,1.0,0.0,FIFA World Cup qualification,Togo,Lomé,False,Unknown,2026
2025-09-09,DR Congo,Senegal,2.0,3.0,FIFA World Cup qualification,DR Congo,Kinshasa,False,Unknown,2026
2025-09-09,Mauritania,South Sudan,0.0,0.0,FIFA World Cup qualification,Mauritania,Nouadhibou,False,Unknown,2026
2025-09-09,Zimbabwe,Rwanda,0.0,1.0,FIFA World Cup qualification,South Africa,Johannesburg,True,CAF,2026
2025-09-09,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification,Peru,Lima,False,CONMEBOL,2026
2025-10-04,Saint Kitts and Nevis,Saint Martin,5.0,0.0,Friendly,Saint Kitts and Nevis,Basseterre,False,Unknown,2026
2025-10-05,Saint Vincent and the Grenadines,Cuba,7.0,0.0,Friendly,Saint Vincent and the Grenadines,Arnos Vale,False,Unknown,2026
2025-10-05,Saint Kitts and Nevis,Saint Martin,2.0,1.0,Friendly,Saint Kitts and Nevis,Basseterre,False,Unknown,2026
2025-10-08,Gibraltar,New Caledonia,0.0,2.0,Friendly,Gibraltar,Gibraltar,False,Unknown,2026
2025-10-08,Chad,Mali,0.0,2.0,FIFA World Cup qualification,Chad,N'Djamena,False,Unknown,2026
2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,Morocco,El Jadida,True,CAF,2026
2025-10-08,Tanzania,Zambia,0.0,1.0,FIFA World Cup qualification,Tanzania,Unguja,False,Unknown,2026
2025-10-08,Comoros,Madagascar,1.0,2.0,FIFA World Cup qualification,Ivory Coast,Abidjan,True,CAF,2026
2025-10-08,Saint Vincent and the Grenadines,Cuba,1.0,0.0,Friendly,Saint Vincent and the Grenadines,Arnos Vale,False,Unknown,2026
2025-10-08,Niger,Congo,3.0,1.0,FIFA World Cup qualification,Burkina Faso,Ouagadougou,True,Unknown,2026
2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Liberia,Monrovia,True,Unknown,2026
2025-10-08,Eswatini,Angola,2.0,2.0,FIFA World Cup qualification,Eswatini,Lobamba,False,Unknown,2026
2025-10-08,Libya,Cape Verde,3.0,3.0,FIFA World Cup qualification,Libya,Tripoli,False,Unknown,2026
2025-10-08,Djibouti,Egypt,0.0,3.0,FIFA World Cup qualification,Morocco,Casablanca,True,CAF,2026
2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Rwanda,Kigali,True,Unknown,2026
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,FIFA World Cup qualification,Saudi Arabia,Jeddah,False,AFC,2026
2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Qatar,Al Rayyan,False,AFC,2026
2025-10-08,Mauritius,Cameroon,0.0,2.0,FIFA World Cup qualification,Mauritius,Saint Pierre,False,Unknown,2026
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,AFC Asian Cup qualification,Bangladesh,Dhaka,False,AFC,2026
2025-10-09,Tajikistan,Maldives,2.0,0.0,AFC Asian Cup qualification,Tajikistan,Hisor,False,AFC,2026
2025-10-09,Timor-Leste,Philippines,1.0,4.0,AFC Asian Cup qualification,Australia,Darwin,True,AFC,2026
2025-10-09,Brunei,Yemen,0.0,2.0,AFC Asian Cup qualification,Brunei,Bandar Seri Begawan,False,AFC,2026
2025-10-09,Lebanon,Bhutan,2.0,0.0,AFC Asian Cup qualification,Qatar,Doha,True,AFC,2026
2025-10-09,Singapore,India,1.0,1.0,AFC Asian Cup qualification,Singapore,Kallang,False,AFC,2026
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Sri Lanka,Colombo,False,AFC,2026
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Cyprus,Larnaca,False,Unknown,2026
2025-10-09,Pakistan,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Pakistan,Islamabad,False,AFC,2026
2025-10-09,Syria,Myanmar,5.0,1.0,AFC Asian Cup qualification,Saudi Arabia,Al Hofuf,True,AFC,2026
2025-10-09,Laos,Malaysia,0.0,3.0,AFC Asian Cup qualification,Laos,Vientiane,False,AFC,2026
2025-10-09,Vietnam,Nepal,3.0,1.0,AFC Asian Cup qualification,Vietnam,Ho Chi Minh City,False,AFC,2026
2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Liberia,Monrovia,False,Unknown,2026
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Nicaragua,Managua,False,Unknown,2026
2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,Honduras,San Pedro Sula,False,CONCACAF,2026
2025-10-09,Thailand,Taiwan,2.0,0.0,AFC Asian Cup qualification,Thailand,Bangkok,False,AFC,2026
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Czech Republic,Prague,False,UEFA,2026
2025-10-09,Finland,Lithuania,2.0,1.0,FIFA World Cup qualification,Finland,Helsinki,False,Unknown,2026
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Austria,Vienna,False,UEFA,2026
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,FIFA World Cup qualification,Faroe Islands,Tórshavn,False,Unknown,2026
2025-10-09,Poland,New Zealand,1.0,0.0,Friendly,Poland,Chorzów,False,UEFA,2026
2025-10-09,Romania,Moldova,2.0,1.0,Friendly,Romania,Bucharest,False,Unknown,2026
2025-10-09,Morocco,Bahrain,1.0,0.0,Friendly,Morocco,Rabat,False,CAF,2026
2025-10-09,Grenada,British Virgin Islands,4.0,1.0,Friendly,Grenada,St. George's,False,Unknown,2026
2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Burundi,Bujumbura,False,Unknown,2026
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Algeria,Bir El Djir,False,CAF,2026
2025-10-09,England,Wales,3.0,0.0,Friendly,England,London,False,UEFA,2026
2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Mozambique,Maputo,False,Unknown,2026
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Malawi,Lilongwe,False,Unknown,2026
2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Scotland,Glasgow,False,Unknown,2026
2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Hungary,Zalaegerszeg,True,Unknown,2026
2025-10-09,Malta,Netherlands,0.0,4.0,FIFA World Cup qualification,Malta,Ta' Qali,False,Unknown,2026
2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Botswana,Francistown,False,Unknown,2026
2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0,FIFA World Cup qualification,Tunisia,Radès,False,CAF,2026
2025-10-10,Northern Ireland,Slovakia,2.0,0.0,FIFA World Cup qualification,Northern Ireland,Belfast,False,Unknown,2026
2025-10-10,Germany,Luxembourg,4.0,0.0,FIFA World Cup qualification,Germany,Sinsheim,False,UEFA,2026
2025-10-10,Kosovo,Slovenia,0.0,0.0,FIFA World Cup qualification,Kosovo,Pristina,False,Unknown,2026
2025-10-10,Curaçao,Jamaica,2.0,0.0,FIFA World Cup qualification,Curaçao,Willemstad,False,Unknown,2026
2025-10-10,Sweden,Switzerland,0.0,2.0,FIFA World Cup qualification,Sweden,Solna,False,Unknown,2026
2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Kazakhstan,Astana,False,Unknown,2026
2025-10-10,France,Azerbaijan,3.0,0.0,FIFA World Cup qualification,France,Paris,False,UEFA,2026
2025-10-10,Belgium,North Macedonia,0.0,0.0,FIFA World Cup qualification,Belgium,Gent,False,UEFA,2026
2025-10-10,Suriname,Guatemala,1.0,1.0,FIFA World Cup qualification,Suriname,Paramaribo,False,Unknown,2026
2025-10-10,El Salvador,Panama,0.0,1.0,FIFA World Cup qualification,El Salvador,San Salvador,False,CONCACAF,2026
2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,FIFA World Cup qualification,Bermuda,Devonshire Parish,False,Unknown,2026
2025-10-10,Seychelles,Ivory Coast,0.0,7.0,FIFA World Cup qualification,Mauritius,Saint Pierre,True,Unknown,2026
2025-10-10,Iceland,Ukraine,3.0,5.0,FIFA World Cup qualification,Iceland,Reykjavík,False,Unknown,2026
2025-10-10,Gambia,Gabon,3.0,4.0,FIFA World Cup qualification,Kenya,Nairobi,True,Unknown,2026
2025-10-10,Uruguay,Dominican Republic,1.0,0.0,Friendly,Malaysia,Kuala Lumpur,True,Unknown,2026
2025-10-10,Rwanda,Benin,0.0,1.0,FIFA World Cup qualification,Rwanda,Kigali,False,Unknown,2026
2025-10-10,Argentina,Venezuela,1.0,0.0,Friendly,United States,Miami Gardens,True,CONCACAF,2026
2025-10-10,Chile,Peru,2.0,1.0,Friendly,Chile,Santiago,False,CONMEBOL,2026
2025-10-10,Canada,Australia,0.0,1.0,Friendly,Canada,Montreal,False,CONCACAF,2026
2025-10-10,Russia,Iran,2.0,1.0,Friendly,Russia,Volgograd,False,UEFA,2026
2025-10-10,Japan,Paraguay,2.0,2.0,Kirin Cup,Japan,Osaka,False,AFC,2026
2025-10-10,South Africa,Zimbabwe,0.0,0.0,FIFA World Cup qualification,South Africa,Durban,False,CAF,2026
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,Friendly,Uzbekistan,Tashkent,False,Unknown,2026
2025-10-10,South Korea,Brazil,0.0,5.0,Friendly,South Korea,Seoul,False,AFC,2026
2025-10-10,United States,Ecuador,1.0,1.0,Friendly,United States,Austin,False,CONCACAF,2026
2025-10-10,Togo,DR Congo,0.0,1.0,FIFA World Cup qualification,Togo,Lomé,False,Unknown,2026
2025-10-10,South Sudan,Senegal,0.0,5.0,FIFA World Cup qualification,South Sudan,Juba,False,Unknown,2026
2025-10-10,Sudan,Mauritania,0.0,0.0,FIFA World Cup qualification,Tanzania,Dar es Salaam,True,Unknown,2026
2025-10-10,Lesotho,Nigeria,1.0,2.0,FIFA World Cup qualification,South Africa,Polokwane,True,CAF,2026
2025-10-10,Jordan,Bolivia,0.0,1.0,Friendly,Turkey,Istanbul,True,UEFA,2026
2025-10-11,Norway,Israel,5.0,0.0,FIFA World Cup qualification,Norway,Oslo,False,Unknown,2026
2025-10-11,Estonia,Italy,1.0,3.0,FIFA World Cup qualification,Estonia,Tallinn,False,Unknown,2026
2025-10-11,Portugal,Republic of Ireland,1.0,0.0,FIFA World Cup qualification,Portugal,Lisbon,False,UEFA,2026
2025-10-11,Serbia,Albania,0.0,1.0,FIFA World Cup qualification,Serbia,Leskovac,False,Unknown,2026
2025-10-11,Latvia,Andorra,2.0,2.0,FIFA World Cup qualification,Latvia,Riga,False,Unknown,2026
2025-10-11,Hungary,Armenia,2.0,0.0,FIFA World Cup qualification,Hungary,Budapest,False,Unknown,2026
2025-10-11,Iraq,Indonesia,1.0,0.0,FIFA World Cup qualification,Saudi Arabia,Jeddah,True,AFC,2026
2025-10-11,Spain,Georgia,2.0,0.0,FIFA World Cup qualification,Spain,Elche,False,UEFA,2026
2025-10-11,Bulgaria,Turkey,1.0,6.0,FIFA World Cup qualification,Bulgaria,Sofia,False,Unknown,2026
2025-10-11,United Arab Emirates,Oman,2.0,1.0,FIFA World Cup qualification,Qatar,Al Rayyan,True,AFC,2026
2025-10-11,Mexico,Colombia,0.0,4.0,Friendly,United States,Arlington,True,CONCACAF,2026
2025-10-11,Grenada,Cuba,2.0,0.0,Friendly,Grenada,St. George's,False,Unknown,2026
2025-10-12,Croatia,Gibraltar,3.0,0.0,FIFA World Cup qualification,Croatia,Varaždin,False,UEFA,2026
2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,FIFA World Cup qualification,Faroe Islands,Tórshavn,False,Unknown,2026
2025-10-12,Romania,Austria,1.0,0.0,FIFA World Cup qualification,Romania,Bucharest,False,Unknown,2026
2025-10-12,San Marino,Cyprus,0.0,4.0,FIFA World Cup qualification,San Marino,Serravalle,False,Unknown,2026
2025-10-12,Lithuania,Poland,0.0,2.0,FIFA World Cup qualification,Lithuania,Kaunas,False,Unknown,2026
2025-10-12,Netherlands,Finland,4.0,0.0,FIFA World Cup qualification,Netherlands,Amsterdam,False,UEFA,2026
2025-10-12,Scotland,Belarus,2.0,1.0,FIFA World Cup qualification,Scotland,Glasgow,False,Unknown,2026
2025-10-12,Denmark,Greece,3.0,1.0,FIFA World Cup qualification,Denmark,Copenhagen,False,Unknown,2026
2025-10-12,Ghana,Comoros,1.0,0.0,FIFA World Cup qualification,Ghana,Accra,False,CAF,2026
2025-10-12,Chad,Central African Republic,2.0,3.0,FIFA World Cup qualification,Chad,N'Djamena,False,Unknown,2026
2025-10-12,Zambia,Niger,0.0,1.0,FIFA World Cup qualification,Zambia,Ndola,False,Unknown,2026
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Egypt,Cairo,False,CAF,2026
2025-10-12,Djibouti,Sierra Leone,1.0,2.0,FIFA World Cup qualification,Morocco,Casablanca,True,CAF,2026
2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,FIFA World Cup qualification,Burkina Faso,Ouagadougou,False,Unknown,2026
2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,Friendly,Malta,Ta' Qali,False,Unknown,2026
2025-10-12,Mali,Madagascar,4.0,1.0,FIFA World Cup qualification,Mali,Bamako,False,Unknown,2026
2025-10-13,Sweden,Kosovo,0.0,1.0,FIFA World Cup qualification,Sweden,Gothenburg,False,Unknown,2026
2025-10-13,Iceland,France,2.0,2.0,FIFA World Cup qualification,Iceland,Reykjavík,False,Unknown,2026
2025-10-13,Ukraine,Azerbaijan,2.0,1.0,FIFA World Cup qualification,Poland,Kraków,True,UEFA,2026
2025-10-13,Costa Rica,Nicaragua,4.0,1.0,FIFA World Cup qualification,Costa Rica,San José,False,CONCACAF,2026
2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,FIFA World Cup qualification,North Macedonia,Skopje,False,Unknown,2026
2025-10-13,Honduras,Haiti,3.0,0.0,FIFA World Cup qualification,Honduras,Tegucigalpa,False,CONCACAF,2026
2025-10-13,Slovenia,Switzerland,0.0,0.0,FIFA World Cup qualification,Slovenia,Ljubljana,False,Unknown,2026
2025-10-13,Wales,Belgium,2.0,4.0,FIFA World Cup qualification,Wales,Cardiff,False,Unknown,2026
2025-10-13,Slovakia,Luxembourg,2.0,0.0,FIFA World Cup qualification,Slovakia,Trnava,False,Unknown,2026
2025-10-13,Northern Ireland,Germany,0.0,1.0,FIFA World Cup qualification,Northern Ireland,Belfast,False,Unknown,2026
2025-10-13,São Tomé and Príncipe,Malawi,1.0,0.0,FIFA World Cup qualification,Tunisia,Sousse,True,CAF,2026
2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,FIFA World Cup qualification,Equatorial Guinea,Malabo,False,Unknown,2026
2025-10-13,Mauritius,Libya,0.0,0.0,FIFA World Cup qualification,Mauritius,Saint Pierre,False,Unknown,2026
2025-10-13,Cameroon,Angola,0.0,0.0,FIFA World Cup qualification,Cameroon,Yaoundé,False,CAF,2026
2025-10-13,Cape Verde,Eswatini,3.0,0.0,FIFA World Cup qualification,Cape Verde,Praia,False,Unknown,2026
2025-10-13,Lesotho,Zimbabwe,1.0,0.0,FIFA World Cup qualification,South Africa,Polokwane,True,CAF,2026
2025-10-13,South Sudan,Togo,0.0,0.0,FIFA World Cup qualification,South Sudan,Juba,False,Unknown,2026
2025-10-13,Uzbekistan,Uruguay,1.0,2.0,Friendly,Malaysia,Malacca City,True,Unknown,2026
2025-10-13,Montenegro,Liechtenstein,2.0,1.0,Friendly,Montenegro,Podgorica,False,Unknown,2026
2025-10-13,Tunisia,Namibia,3.0,0.0,FIFA World Cup qualification,Tunisia,Radès,False,CAF,2026
2025-10-14,Portugal,Hungary,2.0,2.0,FIFA World Cup qualification,Portugal,Lisbon,False,UEFA,2026
2025-10-14,Bhutan,Lebanon,0.0,4.0,AFC Asian Cup qualification,Qatar,Al Wakrah,True,AFC,2026
2025-10-14,Philippines,Timor-Leste,3.0,1.0,AFC Asian Cup qualification,Philippines,Capas,False,AFC,2026
2025-10-14,Maldives,Tajikistan,0.0,3.0,AFC Asian Cup qualification,Maldives,Malé,False,AFC,2026
2025-10-14,Republic of Ireland,Armenia,1.0,0.0,FIFA World Cup qualification,Republic of Ireland,Dublin,False,Unknown,2026
2025-10-14,Andorra,Serbia,1.0,3.0,FIFA World Cup qualification,Andorra,Encamp,False,Unknown,2026
2025-10-14,Italy,Israel,3.0,0.0,FIFA World Cup qualification,Italy,Udine,False,UEFA,2026
2025-10-14,Estonia,Moldova,1.0,1.0,FIFA World Cup qualification,Estonia,Tallinn,False,Unknown,2026
2025-10-14,Yemen,Brunei,9.0,0.0,AFC Asian Cup qualification,Kuwait,Kuwait City,True,AFC,2026
2025-10-14,Latvia,England,0.0,5.0,FIFA World Cup qualification,Latvia,Riga,False,Unknown,2026
2025-10-14,India,Singapore,1.0,2.0,AFC Asian Cup qualification,India,Margao,False,AFC,2026
2025-10-14,Myanmar,Syria,0.0,3.0,AFC Asian Cup qualification,Myanmar,Yangon,False,AFC,2026
2025-10-14,Hong Kong,Bangladesh,1.0,1.0,AFC Asian Cup qualification,Hong Kong,Kowloon,False,AFC,2026
2025-10-14,Taiwan,Thailand,1.0,6.0,AFC Asian Cup qualification,Taiwan,Taipei,False,AFC,2026
2025-10-14,Turkmenistan,Sri Lanka,2.0,1.0,AFC Asian Cup qualification,Turkmenistan,Arkadag,False,AFC,2026
2025-10-14,Afghanistan,Pakistan,1.0,1.0,AFC Asian Cup qualification,Kuwait,Al Farwaniyah,True,AFC,2026
2025-10-14,Vietnam,Nepal,1.0,0.0,AFC Asian Cup qualification,Vietnam,Ho Chi Minh City,False,AFC,2026
2025-10-14,Malaysia,Laos,5.0,1.0,AFC Asian Cup qualification,Malaysia,Kuala Lumpur,False,AFC,2026
2025-10-14,Panama,Suriname,1.0,1.0,FIFA World Cup qualification,Panama,Panama City,False,CONCACAF,2026
2025-10-14,El Salvador,Guatemala,0.0,1.0,FIFA World Cup qualification,El Salvador,San Salvador,False,CONCACAF,2026
2025-10-14,Curaçao,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Curaçao,Willemstad,False,Unknown,2026
2025-10-14,Jamaica,Bermuda,4.0,0.0,FIFA World Cup qualification,Jamaica,Kingston,False,CONCACAF,2026
2025-10-14,Turkey,Georgia,4.0,1.0,FIFA World Cup qualification,Turkey,Izmit,False,UEFA,2026
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Qatar,Al Rayyan,False,AFC,2026
2025-10-14,Somalia,Mozambique,0.0,1.0,FIFA World Cup qualification,Algeria,Bir El Djir,True,CAF,2026
2025-10-14,Albania,Jordan,4.0,2.0,Friendly,Albania,Tirana,False,Unknown,2026
2025-10-14,Japan,Brazil,3.0,2.0,Kirin Cup,Japan,Tokyo,False,AFC,2026
2025-10-14,Iran,Tanzania,2.0,0.0,Friendly,United Arab Emirates,Dubai,True,Unknown,2026
2025-10-14,Spain,Bulgaria,4.0,0.0,FIFA World Cup qualification,Spain,Valladolid,False,UEFA,2026
2025-10-14,South Korea,Paraguay,2.0,0.0,Friendly,South Korea,Seoul,False,AFC,2026
2025-10-14,Mexico,Ecuador,1.0,1.0,Friendly,Mexico,Zapopan,False,CONCACAF,2026
2025-10-14,Norway,New Zealand,1.0,1.0,Friendly,Norway,Oslo,False,Unknown,2026
2025-10-14,Puerto Rico,Argentina,0.0,6.0,Friendly,United States,Fort Lauderdale,True,CONCACAF,2026
2025-10-14,Russia,Bolivia,3.0,0.0,Friendly,Russia,Moscow,False,UEFA,2026
2025-10-14,United States,Australia,2.0,1.0,Friendly,United States,Denver,False,CONCACAF,2026
2025-10-14,Canada,Colombia,0.0,0.0,Friendly,United States,Harrison,True,CONCACAF,2026
2025-10-14,Senegal,Mauritania,4.0,0.0,FIFA World Cup qualification,Senegal,Diamniadio,False,CAF,2026
2025-10-14,DR Congo,Sudan,1.0,0.0,FIFA World Cup qualification,DR Congo,Kinshasa,False,Unknown,2026
2025-10-14,Nigeria,Benin,4.0,0.0,FIFA World Cup qualification,Nigeria,Uyo,False,CAF,2026
2025-10-14,South Africa,Rwanda,3.0,0.0,FIFA World Cup qualification,South Africa,Mbombela,False,CAF,2026
2025-10-14,Morocco,Congo,1.0,0.0,FIFA World Cup qualification,Morocco,Rabat,False,CAF,2026
2025-10-14,Seychelles,Gambia,0.0,7.0,FIFA World Cup qualification,Mauritius,Saint Pierre,True,Unknown,2026
2025-10-14,Ivory Coast,Kenya,3.0,0.0,FIFA World Cup qualification,Ivory Coast,Ebimpé,False,CAF,2026
2025-10-14,Gabon,Burundi,2.0,0.0,FIFA World Cup qualification,Gabon,Franceville,False,Unknown,2026
2025-10-14,Algeria,Uganda,2.0,1.0,FIFA World Cup qualification,Algeria,Tizi Ouzou,False,CAF,2026
2025-10-14,Guinea,Botswana,2.0,2.0,FIFA World Cup qualification,Morocco,Casablanca,True,CAF,2026
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,FIFA World Cup qualification,Saudi Arabia,Jeddah,False,AFC,2026
2025-11-12,Cayman Islands,British Virgin Islands,1.0,2.0,CONCACAF Series,Cayman Islands,George Town,False,CONCACAF,2026
2025-11-12,Bahamas,Anguilla,1.0,2.0,CONCACAF Series,Cayman Islands,George Town,True,CONCACAF,2026
2025-11-12,Antigua and Barbuda,Aruba,0.0,0.0,CONCACAF Series,Antigua and Barbuda,North Sound,False,CONCACAF,2026
2025-11-12,Barbados,Bonaire,3.0,2.0,CONCACAF Series,Antigua and Barbuda,North Sound,True,CONCACAF,2026
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0.0,0.0,CONCACAF Series,Saint Kitts and Nevis,Basseterre,False,CONCACAF,2026
2025-11-12,Russia,Peru,1.0,1.0,Friendly,Russia,Saint Petersburg,False,UEFA,2026
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,2.0,0.0,CONCACAF Series,Dominican Republic,Santiago de los Caballeros,False,CONCACAF,2026
2025-11-12,Cuba,Saint Lucia,3.0,0.0,CONCACAF Series,Dominican Republic,Santiago de los Caballeros,True,CONCACAF,2026
2025-11-12,Tunisia,Mauritania,1.0,1.0,Friendly,Tunisia,Radès,False,CAF,2026
2025-11-12,Dominica,Saint Martin,1.0,2.0,CONCACAF Series,Saint Kitts and Nevis,Basseterre,True,CONCACAF,2026
2025-11-13,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Andorra,Encamp,False,Unknown,2026
2025-11-13,Norway,Estonia,4.0,1.0,FIFA World Cup qualification,Norway,Oslo,False,Unknown,2026
2025-11-13,Nicaragua,Honduras,2.0,0.0,FIFA World Cup qualification,Nicaragua,Managua,False,Unknown,2026
2025-11-13,England,Serbia,2.0,0.0,FIFA World Cup qualification,England,London,False,UEFA,2026
